trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Formula,Labrinth,1435694,indie poptimism,0.574,0.664,11.0,-6.068,1.0,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870.0,4.0
Fortunate Son,Creedence Clearwater Revival,3547724,classic rock,0.64,0.663,0.0,-7.516,1.0,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773.0,4.0
Foundations,Curtis Schweitzer,204106,indie game soundtrack,0.442,0.315,7.0,-20.382,0.0,0.0483,0.836,0.954,0.084,0.0706,120.063,audio_features,4pIUe7nlQWBvQ7NzMCcrUC,spotify:track:4pIUe7nlQWBvQ7NzMCcrUC,https://api.spotify.com/v1/tracks/4pIUe7nlQWBvQ7NzMCcrUC,https://api.spotify.com/v1/audio-analysis/4pIUe7nlQWBvQ7NzMCcrUC,204107.0,4.0
Four,Lana Lubany,63658,,0.673,0.559,7.0,-10.279,1.0,0.243,0.21,0.0,0.101,0.555,184.796,audio_features,2bkqQHvUOhHf2vd9UYoWFE,spotify:track:2bkqQHvUOhHf2vd9UYoWFE,https://api.spotify.com/v1/tracks/2bkqQHvUOhHf2vd9UYoWFE,https://api.spotify.com/v1/audio-analysis/2bkqQHvUOhHf2vd9UYoWFE,63658.0,4.0
Four Corners,Young Ejecta,159587,solipsynthm,0.797,0.61,10.0,-8.569,1.0,0.0369,0.103,0.124,0.138,0.524,122.054,audio_features,6XFn2NOvDtCXFVKpzEeefd,spotify:track:6XFn2NOvDtCXFVKpzEeefd,https://api.spotify.com/v1/tracks/6XFn2NOvDtCXFVKpzEeefd,https://api.spotify.com/v1/audio-analysis/6XFn2NOvDtCXFVKpzEeefd,159791.0,4.0
Fractions,Juniper Vale,2114213,,0.636,0.659,1.0,-5.812,0.0,0.029,0.532,5.26e-05,0.0795,0.337,90.01,audio_features,2NOphQpnm9lopW82hdYt1U,spotify:track:2NOphQpnm9lopW82hdYt1U,https://api.spotify.com/v1/tracks/2NOphQpnm9lopW82hdYt1U,https://api.spotify.com/v1/audio-analysis/2NOphQpnm9lopW82hdYt1U,230667.0,4.0
Fragile (Orchestrated),Midge Ure,271916,new romantic,0.197,0.418,7.0,-5.882,1.0,0.0311,0.407,0.165,0.0956,0.116,104.758,audio_features,2alj8PV2Gox1ZbKSIHxLO5,spotify:track:2alj8PV2Gox1ZbKSIHxLO5,https://api.spotify.com/v1/tracks/2alj8PV2Gox1ZbKSIHxLO5,https://api.spotify.com/v1/audio-analysis/2alj8PV2Gox1ZbKSIHxLO5,379733.0,4.0
Frankenstein,Claire Rosinkranz,3044468,alt z,0.826,0.745,2.0,-6.091,1.0,0.141,0.13,1.32e-05,0.178,0.883,119.92,audio_features,1xSmjB0t19q4CSJ0X0ymGB,spotify:track:1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/tracks/1xSmjB0t19q4CSJ0X0ymGB,https://api.spotify.com/v1/audio-analysis/1xSmjB0t19q4CSJ0X0ymGB,202249.0,4.0
Freak Like That,Austin George,9642,dark r&b,0.629,0.598,6.0,-7.873,0.0,0.105,0.105,0.0,0.17,0.372,79.962,audio_features,4jCA5lFRXy7PkryLP7UIc8,spotify:track:4jCA5lFRXy7PkryLP7UIc8,https://api.spotify.com/v1/tracks/4jCA5lFRXy7PkryLP7UIc8,https://api.spotify.com/v1/audio-analysis/4jCA5lFRXy7PkryLP7UIc8,135844.0,4.0
Freaks,Surf Curse,767320,dreamo,0.345,0.941,9.0,-9.918,1.0,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062.0,4.0
Freaks,Television Blonde,14702,,0.507,0.834,9.0,-14.187,1.0,0.0503,0.33,0.759,0.284,0.555,173.15,audio_features,5UyIXwFO6EFJoj586MVKOZ,spotify:track:5UyIXwFO6EFJoj586MVKOZ,https://api.spotify.com/v1/tracks/5UyIXwFO6EFJoj586MVKOZ,https://api.spotify.com/v1/audio-analysis/5UyIXwFO6EFJoj586MVKOZ,152660.0,4.0
Freaks,Timmy Trumpet,2847927,australian dance,0.882,0.965,4.0,-0.818,1.0,0.13,0.0136,0.388,0.206,0.759,128.129,audio_features,4f3NHOxgC8Bg21IJBg4cZ3,spotify:track:4f3NHOxgC8Bg21IJBg4cZ3,https://api.spotify.com/v1/tracks/4f3NHOxgC8Bg21IJBg4cZ3,https://api.spotify.com/v1/audio-analysis/4f3NHOxgC8Bg21IJBg4cZ3,169160.0,4.0
Freckles,Curtis Waters,158430,,0.772,0.623,8.0,-6.275,1.0,0.0464,0.149,0.0,0.227,0.805,122.951,audio_features,1uGHLISx2ACSIYbQbKdwEg,spotify:track:1uGHLISx2ACSIYbQbKdwEg,https://api.spotify.com/v1/tracks/1uGHLISx2ACSIYbQbKdwEg,https://api.spotify.com/v1/audio-analysis/1uGHLISx2ACSIYbQbKdwEg,158429.0,4.0
"Free - From Disney's ""The One And Only Ivan""",Charlie Puth,876733,pop,0.513,0.448,1.0,-6.961,1.0,0.0305,0.632,0.0,0.101,0.126,97.07,audio_features,14Sr5vbW1kBUuMCOBf8Oru,spotify:track:14Sr5vbW1kBUuMCOBf8Oru,https://api.spotify.com/v1/tracks/14Sr5vbW1kBUuMCOBf8Oru,https://api.spotify.com/v1/audio-analysis/14Sr5vbW1kBUuMCOBf8Oru,228821.0,4.0
Free Bird,Lynyrd Skynyrd,1201536,album rock,0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,5EWPGh7jbTNO2wakv8LjUI,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107.0,4.0
Free Me,NEFFEX,2968497,,0.751,0.711,1.0,-3.635,1.0,0.226,0.284,0.0,0.501,0.342,74.59,audio_features,4y90oxZPFxJgDSqnOmmEqY,spotify:track:4y90oxZPFxJgDSqnOmmEqY,https://api.spotify.com/v1/tracks/4y90oxZPFxJgDSqnOmmEqY,https://api.spotify.com/v1/audio-analysis/4y90oxZPFxJgDSqnOmmEqY,137600.0,4.0
Free Spirit,Dimension 32,326466,lo-fi sleep,0.577,0.211,6.0,-16.601,1.0,0.0423,0.985,0.829,0.172,0.0399,96.009,audio_features,3KRIJxNN7D1efRaGNKbbuk,spotify:track:3KRIJxNN7D1efRaGNKbbuk,https://api.spotify.com/v1/tracks/3KRIJxNN7D1efRaGNKbbuk,https://api.spotify.com/v1/audio-analysis/3KRIJxNN7D1efRaGNKbbuk,163233.0,4.0
Free Time,Ruel,218631,alt z,0.637,0.478,11.0,-5.783,0.0,0.03,0.101,0.0,0.103,0.201,99.989,audio_features,0fNLObXT9pvc3VED0oAevd,spotify:track:0fNLObXT9pvc3VED0oAevd,https://api.spotify.com/v1/tracks/0fNLObXT9pvc3VED0oAevd,https://api.spotify.com/v1/audio-analysis/0fNLObXT9pvc3VED0oAevd,218827.0,3.0
Frgt/10 (Alchemist Reanimation) [feat. Chali 2na],Linkin Park,212025,alternative metal,0.631,0.736,7.0,-6.96,0.0,0.0682,0.0336,0.0124,0.3,0.645,95.091,audio_features,74vx4esXPmbR3TFhqpOtyc,spotify:track:74vx4esXPmbR3TFhqpOtyc,https://api.spotify.com/v1/tracks/74vx4esXPmbR3TFhqpOtyc,https://api.spotify.com/v1/audio-analysis/74vx4esXPmbR3TFhqpOtyc,212293.0,4.0
Friends,Chase Atlantic,287387,alternative r&b,0.422,0.609,11.0,-6.361,0.0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,audio_features,2jQiSYrwJehQAcuaaQrXnS,spotify:track:2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/tracks/2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/audio-analysis/2jQiSYrwJehQAcuaaQrXnS,230011.0,3.0
Friends Don't Keep Secrets,Stephen Dawes,651395,singer-songwriter pop,0.543,0.482,9.0,-16.765,1.0,0.0938,0.367,8.69e-05,0.0892,0.343,154.924,audio_features,6Q13WLTgIALTJogRckCVSp,spotify:track:6Q13WLTgIALTJogRckCVSp,https://api.spotify.com/v1/tracks/6Q13WLTgIALTJogRckCVSp,https://api.spotify.com/v1/audio-analysis/6Q13WLTgIALTJogRckCVSp,131613.0,4.0
From Gold,Novo Amor,214335,ambient folk,0.392,0.433,5.0,-13.313,1.0,0.0364,0.92,0.646,0.0937,0.0432,100.253,audio_features,3ePd4K8tcdfr7KmbuOTrKK,spotify:track:3ePd4K8tcdfr7KmbuOTrKK,https://api.spotify.com/v1/tracks/3ePd4K8tcdfr7KmbuOTrKK,https://api.spotify.com/v1/audio-analysis/3ePd4K8tcdfr7KmbuOTrKK,214336.0,4.0
From Here,CloudNone,199601,,0.509,0.678,1.0,-7.536,0.0,0.157,0.64,0.737,0.132,0.319,129.665,audio_features,0ROCe58wXm7sBUPkZaRrnY,spotify:track:0ROCe58wXm7sBUPkZaRrnY,https://api.spotify.com/v1/tracks/0ROCe58wXm7sBUPkZaRrnY,https://api.spotify.com/v1/audio-analysis/0ROCe58wXm7sBUPkZaRrnY,199615.0,4.0
"From Me, the Moon",Lav,1169419,,0.556,0.0179,0.0,-28.603,1.0,0.0383,0.995,0.16,0.0684,0.152,99.411,audio_features,2Xpjglns3XSGYEEyomvbIk,spotify:track:2Xpjglns3XSGYEEyomvbIk,https://api.spotify.com/v1/tracks/2Xpjglns3XSGYEEyomvbIk,https://api.spotify.com/v1/audio-analysis/2Xpjglns3XSGYEEyomvbIk,235656.0,4.0
From Now On,Hugh Jackman,37170,hollywood,0.516,0.518,4.0,-10.383,1.0,0.04,0.00483,0.00895,0.585,0.0834,108.027,audio_features,3IkWmgGsXbsafrunwPojXO,spotify:track:3IkWmgGsXbsafrunwPojXO,https://api.spotify.com/v1/tracks/3IkWmgGsXbsafrunwPojXO,https://api.spotify.com/v1/audio-analysis/3IkWmgGsXbsafrunwPojXO,349560.0,4.0
From The Lake To The Land,Foreign Fields,191250,ambient folk,0.238,0.182,4.0,-16.154,1.0,0.0304,0.961,0.397,0.115,0.0699,86.573,audio_features,05OsKzq1tm0SY5Hk4lZQRE,spotify:track:05OsKzq1tm0SY5Hk4lZQRE,https://api.spotify.com/v1/tracks/05OsKzq1tm0SY5Hk4lZQRE,https://api.spotify.com/v1/audio-analysis/05OsKzq1tm0SY5Hk4lZQRE,191250.0,1.0
From the Inside,Linkin Park,70544,alternative metal,0.466,0.965,1.0,-2.597,0.0,0.0904,0.042,0.0,0.101,0.453,95.028,audio_features,60IkVf7UfQXmt5CwkpcX8a,spotify:track:60IkVf7UfQXmt5CwkpcX8a,https://api.spotify.com/v1/tracks/60IkVf7UfQXmt5CwkpcX8a,https://api.spotify.com/v1/audio-analysis/60IkVf7UfQXmt5CwkpcX8a,173933.0,3.0
Frost,Oatmello,130652,lo-fi beats,0.691,0.296,11.0,-16.54,0.0,0.0446,0.875,0.916,0.0854,0.255,137.995,audio_features,61Ti0m8GexReFbEj02jcOr,spotify:track:61Ti0m8GexReFbEj02jcOr,https://api.spotify.com/v1/tracks/61Ti0m8GexReFbEj02jcOr,https://api.spotify.com/v1/audio-analysis/61Ti0m8GexReFbEj02jcOr,130652.0,4.0
Fuck Up the Friendship,Leah Kate,1245802,alt z,0.744,0.736,1.0,-5.258,0.0,0.291,0.142,1.1e-05,0.11,0.77,103.993,audio_features,7xg41ENLdW3nyy2p5C28ZW,spotify:track:7xg41ENLdW3nyy2p5C28ZW,https://api.spotify.com/v1/tracks/7xg41ENLdW3nyy2p5C28ZW,https://api.spotify.com/v1/audio-analysis/7xg41ENLdW3nyy2p5C28ZW,172758.0,4.0
Full Control - Original Mix,Physical Phase,293571,,0.625,0.881,7.0,-8.79,0.0,0.0538,0.00224,0.457,0.0716,0.676,128.014,audio_features,6zgim8EKk5KPppk9phbjyt,spotify:track:6zgim8EKk5KPppk9phbjyt,https://api.spotify.com/v1/tracks/6zgim8EKk5KPppk9phbjyt,https://api.spotify.com/v1/audio-analysis/6zgim8EKk5KPppk9phbjyt,427559.0,4.0
Full Moon,The Black Ghosts,279856,,0.564,0.598,7.0,-8.064,1.0,0.0262,0.0105,0.0901,0.165,0.555,105.009,audio_features,0uwNtbl80CvP4EFio32PYv,spotify:track:0uwNtbl80CvP4EFio32PYv,https://api.spotify.com/v1/tracks/0uwNtbl80CvP4EFio32PYv,https://api.spotify.com/v1/audio-analysis/0uwNtbl80CvP4EFio32PYv,231333.0,4.0
Full Throttle - Acoustic,Ben Schuller,196025,otacore,0.437,0.308,6.0,-7.289,0.0,0.0392,0.827,0.0,0.11,0.385,116.332,audio_features,4NZUGaKTfPMFEHEg5gSng2,spotify:track:4NZUGaKTfPMFEHEg5gSng2,https://api.spotify.com/v1/tracks/4NZUGaKTfPMFEHEg5gSng2,https://api.spotify.com/v1/audio-analysis/4NZUGaKTfPMFEHEg5gSng2,196026.0,4.0
Fumari,Peach Tree Rascals,120000,pov: indie,0.908,0.636,4.0,-7.987,1.0,0.0364,0.066,0.0,0.161,0.925,126.027,audio_features,2OQMSCUE6ClEZFJFFNqNrQ,spotify:track:2OQMSCUE6ClEZFJFFNqNrQ,https://api.spotify.com/v1/tracks/2OQMSCUE6ClEZFJFFNqNrQ,https://api.spotify.com/v1/audio-analysis/2OQMSCUE6ClEZFJFFNqNrQ,120000.0,4.0
Fumes,EDEN,4532199,indie poptimism,0.388,0.836,7.0,-3.269,1.0,0.231,0.161,0.0,0.936,0.353,76.305,audio_features,7fJALFBexDXzu0QdatF5O4,spotify:track:7fJALFBexDXzu0QdatF5O4,https://api.spotify.com/v1/tracks/7fJALFBexDXzu0QdatF5O4,https://api.spotify.com/v1/audio-analysis/7fJALFBexDXzu0QdatF5O4,214632.0,4.0
Funambule,Dimension 32,344560,lo-fi sleep,0.642,0.191,4.0,-15.986,1.0,0.0377,0.987,0.818,0.105,0.0779,125.987,audio_features,71VA9K04DjVSdXpHFqML2s,spotify:track:71VA9K04DjVSdXpHFqML2s,https://api.spotify.com/v1/tracks/71VA9K04DjVSdXpHFqML2s,https://api.spotify.com/v1/audio-analysis/71VA9K04DjVSdXpHFqML2s,172281.0,4.0
Funeral,Phoebe Bridgers,2555320,indie pop,0.218,0.263,11.0,-14.416,1.0,0.0376,0.947,0.00028,0.0919,0.307,170.724,audio_features,3rJDsZjIaCfJQSqRUvl0BM,spotify:track:3rJDsZjIaCfJQSqRUvl0BM,https://api.spotify.com/v1/tracks/3rJDsZjIaCfJQSqRUvl0BM,https://api.spotify.com/v1/audio-analysis/3rJDsZjIaCfJQSqRUvl0BM,232373.0,4.0
Futura,Battles,10780,experimental pop,0.724,0.745,4.0,-7.453,0.0,0.0566,0.0447,0.763,0.0546,0.658,99.974,audio_features,19I9rURZV4nIGyutPTyaNL,spotify:track:19I9rURZV4nIGyutPTyaNL,https://api.spotify.com/v1/tracks/19I9rURZV4nIGyutPTyaNL,https://api.spotify.com/v1/audio-analysis/19I9rURZV4nIGyutPTyaNL,377493.0,4.0
Für Elise,Betoven Collection,7990,,0.263,0.127,9.0,-25.092,0.0,0.0423,0.98,0.849,0.109,0.0906,140.442,audio_features,0dQZmVKzYF3F9W64ESs8h4,spotify:track:0dQZmVKzYF3F9W64ESs8h4,https://api.spotify.com/v1/tracks/0dQZmVKzYF3F9W64ESs8h4,https://api.spotify.com/v1/audio-analysis/0dQZmVKzYF3F9W64ESs8h4,172980.0,4.0
"Für Elise, WoO 59",Ludwig van Beethoven,13746,classical,0.289,0.0306,9.0,-30.79,0.0,0.0446,0.987,0.911,0.102,0.118,125.61,audio_features,3zLTPuucd3e6TxZnu2dlVS,spotify:track:3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/tracks/3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/audio-analysis/3zLTPuucd3e6TxZnu2dlVS,212067.0,3.0
G.O.A.T.,Diljit Dosanjh,32508,filmi,0.544,0.917,1.0,-3.403,0.0,0.259,0.00313,0.0,0.26,0.686,176.068,audio_features,46QbY78ha62aiu6gBgC7lS,spotify:track:46QbY78ha62aiu6gBgC7lS,https://api.spotify.com/v1/tracks/46QbY78ha62aiu6gBgC7lS,https://api.spotify.com/v1/audio-analysis/46QbY78ha62aiu6gBgC7lS,223636.0,4.0
GLOCK GLOCK,$ober,49386,,0.612,0.881,11.0,-0.95,0.0,0.0522,0.039,2.93e-05,0.25,0.665,159.922,audio_features,0jZrlNfW35trATveaKIjGA,spotify:track:0jZrlNfW35trATveaKIjGA,https://api.spotify.com/v1/tracks/0jZrlNfW35trATveaKIjGA,https://api.spotify.com/v1/audio-analysis/0jZrlNfW35trATveaKIjGA,132012.0,4.0
GLOW,CORSAK,1780969,chinese electropop,0.59,0.538,0.0,-7.556,1.0,0.0435,0.142,0.0,0.137,0.146,145.111,audio_features,2uZvZlMK9LPw4gpqdjRN7L,spotify:track:2uZvZlMK9LPw4gpqdjRN7L,https://api.spotify.com/v1/tracks/2uZvZlMK9LPw4gpqdjRN7L,https://api.spotify.com/v1/audio-analysis/2uZvZlMK9LPw4gpqdjRN7L,191312.0,4.0
GLOW,bear bear & friends,138362,,0.619,0.671,1.0,-3.451,1.0,0.0284,0.235,0.000698,0.126,0.266,140.122,audio_features,2U5803YfaBN6CTxrClVJmS,spotify:track:2U5803YfaBN6CTxrClVJmS,https://api.spotify.com/v1/tracks/2U5803YfaBN6CTxrClVJmS,https://api.spotify.com/v1/audio-analysis/2U5803YfaBN6CTxrClVJmS,181812.0,4.0
GO!,MoonDeity,149828,gym phonk,0.708,0.912,7.0,-3.189,1.0,0.0838,0.487,0.0177,0.79,0.571,118.013,audio_features,3Fmzn4AgdZ0owwgmomtY9l,spotify:track:3Fmzn4AgdZ0owwgmomtY9l,https://api.spotify.com/v1/tracks/3Fmzn4AgdZ0owwgmomtY9l,https://api.spotify.com/v1/audio-analysis/3Fmzn4AgdZ0owwgmomtY9l,150466.0,4.0
GODMODE,4WHEEL,94820,drift phonk,0.789,0.897,5.0,-1.375,0.0,0.0778,0.659,0.00013,0.629,0.105,130.015,audio_features,1EcGY9Z8fkb3ePEo00c3ME,spotify:track:1EcGY9Z8fkb3ePEo00c3ME,https://api.spotify.com/v1/tracks/1EcGY9Z8fkb3ePEo00c3ME,https://api.spotify.com/v1/audio-analysis/1EcGY9Z8fkb3ePEo00c3ME,164000.0,4.0
GOING MAD,Kardanas,127321,,0.694,0.954,10.0,-1.577,1.0,0.0333,0.0264,0.0253,0.0681,0.673,131.949,audio_features,2wVOQnu6PjlV6geDBo82O2,spotify:track:2wVOQnu6PjlV6geDBo82O2,https://api.spotify.com/v1/tracks/2wVOQnu6PjlV6geDBo82O2,https://api.spotify.com/v1/audio-analysis/2wVOQnu6PjlV6geDBo82O2,138068.0,4.0
GOOD DIE YOUNG,Elley Duhé,1616552,alt z,0.499,0.532,8.0,-7.257,0.0,0.0406,0.588,0.0125,0.117,0.461,143.921,audio_features,1yV1e0Ip2VQbN2BdU9cGmG,spotify:track:1yV1e0Ip2VQbN2BdU9cGmG,https://api.spotify.com/v1/tracks/1yV1e0Ip2VQbN2BdU9cGmG,https://api.spotify.com/v1/audio-analysis/1yV1e0Ip2VQbN2BdU9cGmG,162104.0,4.0
GOSHA,$NOT,360000,aesthetic rap,0.847,0.448,0.0,-10.14,1.0,0.416,0.81,1.35e-05,0.325,0.488,79.975,audio_features,0j8ppsOOawdPCJnSTcXgOy,spotify:track:0j8ppsOOawdPCJnSTcXgOy,https://api.spotify.com/v1/tracks/0j8ppsOOawdPCJnSTcXgOy,https://api.spotify.com/v1/audio-analysis/0j8ppsOOawdPCJnSTcXgOy,120000.0,4.0
GROWING UP IS _____,Ruel,19842013,alt z,0.674,0.719,0.0,-5.69,1.0,0.029,0.0012,0.000118,0.231,0.494,112.542,audio_features,4KkjSqBzF06TS1fhasBQWH,spotify:track:4KkjSqBzF06TS1fhasBQWH,https://api.spotify.com/v1/tracks/4KkjSqBzF06TS1fhasBQWH,https://api.spotify.com/v1/audio-analysis/4KkjSqBzF06TS1fhasBQWH,233587.0,4.0
Galaxies,Protostar,245114,gaming edm,0.426,0.91,1.0,-1.948,1.0,0.0365,0.000329,0.553,0.106,0.295,175.961,audio_features,2xO3tUdbE42rjV81NrQJ0S,spotify:track:2xO3tUdbE42rjV81NrQJ0S,https://api.spotify.com/v1/tracks/2xO3tUdbE42rjV81NrQJ0S,https://api.spotify.com/v1/audio-analysis/2xO3tUdbE42rjV81NrQJ0S,245114.0,4.0
Galvanize,The Chemical Brothers,95234,alternative dance,0.745,0.714,7.0,-3.681,1.0,0.0751,0.0141,0.0222,0.363,0.365,104.003,audio_features,4bz7uB4edifWKJXSDxwHcs,spotify:track:4bz7uB4edifWKJXSDxwHcs,https://api.spotify.com/v1/tracks/4bz7uB4edifWKJXSDxwHcs,https://api.spotify.com/v1/audio-analysis/4bz7uB4edifWKJXSDxwHcs,393813.0,4.0
Galway Girl,Ed Sheeran,170826,pop,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827.0,4.0
Gamanisu,Sonu Nigam,457,filmi,0.364,0.403,4.0,-6.765,1.0,0.0298,0.742,3.39e-06,0.0978,0.25,119.854,audio_features,1SbSmiaGaw2RBa6OH3aeaK,spotify:track:1SbSmiaGaw2RBa6OH3aeaK,https://api.spotify.com/v1/tracks/1SbSmiaGaw2RBa6OH3aeaK,https://api.spotify.com/v1/audio-analysis/1SbSmiaGaw2RBa6OH3aeaK,287253.0,4.0
Gambare Gambare Senpai,nessei,201518,,,,,,,,,,,,,,,,,,,
Game On,Eygency,938569,,,,,,,,,,,,,,,,,,,
Gang Shit No Lame Shit,Key Glock,131600,memphis hip hop,0.828,0.434,5.0,-10.609,1.0,0.301,0.0394,0.0,0.0806,0.38,115.071,audio_features,6gbiTbclnHlmSIPfmF2zEc,spotify:track:6gbiTbclnHlmSIPfmF2zEc,https://api.spotify.com/v1/tracks/6gbiTbclnHlmSIPfmF2zEc,https://api.spotify.com/v1/audio-analysis/6gbiTbclnHlmSIPfmF2zEc,131600.0,4.0
Gangnam Style (강남스타일),PSY,235684,k-rap,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493.0,4.0
Gangsta's Paradise,Coolio,1923407,g funk,0.647,0.514,8.0,-10.05,1.0,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693.0,4.0
Garbage Truck,Sex Bob-Omb,210596,,0.494,0.839,2.0,-4.458,1.0,0.127,0.299,0.0,0.467,0.668,133.481,audio_features,4YbslGpDoOgJgH8wqSdfaP,spotify:track:4YbslGpDoOgJgH8wqSdfaP,https://api.spotify.com/v1/tracks/4YbslGpDoOgJgH8wqSdfaP,https://api.spotify.com/v1/audio-analysis/4YbslGpDoOgJgH8wqSdfaP,103880.0,4.0
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,0,,,,,,,,,,,,,,,,,,,
Gasoline,Nic D,1581245,singer-songwriter pop,0.668,0.541,11.0,-7.794,1.0,0.296,0.194,0.0,0.201,0.894,200.163,audio_features,4sFzAOD1uiP2Ww5XA1OHJf,spotify:track:4sFzAOD1uiP2Ww5XA1OHJf,https://api.spotify.com/v1/tracks/4sFzAOD1uiP2Ww5XA1OHJf,https://api.spotify.com/v1/audio-analysis/4sFzAOD1uiP2Ww5XA1OHJf,103236.0,4.0
Gaytime In Goa - Instrumental,Uttam Singh,289573,classic bollywood,0.325,0.458,7.0,-7.541,1.0,0.041,0.537,0.904,0.082,0.897,180.014,audio_features,2hWMvJZ4c1wpUzXonGKsli,spotify:track:2hWMvJZ4c1wpUzXonGKsli,https://api.spotify.com/v1/tracks/2hWMvJZ4c1wpUzXonGKsli,https://api.spotify.com/v1/audio-analysis/2hWMvJZ4c1wpUzXonGKsli,289573.0,3.0
Gbraakon Escape,Curtis Schweitzer,94023,indie game soundtrack,0.567,0.618,5.0,-14.604,1.0,0.0389,0.48,0.861,0.094,0.291,82.513,audio_features,6hnFTbHHF5siJVrSrl7D8G,spotify:track:6hnFTbHHF5siJVrSrl7D8G,https://api.spotify.com/v1/tracks/6hnFTbHHF5siJVrSrl7D8G,https://api.spotify.com/v1/audio-analysis/6hnFTbHHF5siJVrSrl7D8G,149533.0,3.0
"Gehraiyaan Title Track (From ""Gehraiyaan"")",OAFF,26308,,,,,,,,,,,,,,,,,,,
Genda Phool,Rekha Bhardwaj,42093,filmi,0.734,0.355,10.0,-10.605,0.0,0.083,0.296,0.000135,0.124,0.584,193.922,audio_features,15Vuw407y6UWIPUfGrpJ1e,spotify:track:15Vuw407y6UWIPUfGrpJ1e,https://api.spotify.com/v1/tracks/15Vuw407y6UWIPUfGrpJ1e,https://api.spotify.com/v1/audio-analysis/15Vuw407y6UWIPUfGrpJ1e,168240.0,4.0
Gentle Night,C4C,155294,chillhop,0.674,0.0708,8.0,-22.412,0.0,0.0482,0.903,0.833,0.111,0.429,135.888,audio_features,2sJWWuWGTlxcMf3HDyCBzq,spotify:track:2sJWWuWGTlxcMf3HDyCBzq,https://api.spotify.com/v1/tracks/2sJWWuWGTlxcMf3HDyCBzq,https://api.spotify.com/v1/audio-analysis/2sJWWuWGTlxcMf3HDyCBzq,155294.0,4.0
Geronimo,Sheppard,218057,australian indie,0.705,0.78,7.0,-6.267,1.0,0.0805,0.456,0.00152,0.115,0.457,142.028,audio_features,19cL3SOKpwnwoKkII7U3Wh,spotify:track:19cL3SOKpwnwoKkII7U3Wh,https://api.spotify.com/v1/tracks/19cL3SOKpwnwoKkII7U3Wh,https://api.spotify.com/v1/audio-analysis/19cL3SOKpwnwoKkII7U3Wh,218228.0,4.0
